date,warehouse_id,product_id,on_hand_qty,demand_qty,receipt_qty,stockout_flag,inventory_value
2025-05-14,W01,P0048,733,15,0,0,461188.93999999994
2025-05-15,W01,P0048,717,16,0,0,451122.05999999994
2025-05-16,W01,P0048,703,14,0,0,442313.54
2025-05-17,W01,P0048,691,12,0,0,434763.37999999995
2025-05-18,W01,P0048,689,2,0,0,433505.01999999996
2025-05-19,W01,P0048,665,24,0,0,418404.69999999995
2025-05-20,W01,P0048,660,5,0,0,415258.8
2025-05-21,W01,P0048,650,10,0,0,408966.99999999994
2025-05-22,W01,P0048,640,10,0,0,402675.19999999995
2025-05-23,W01,P0048,627,13,0,0,394495.86
2025-05-24,W01,P0048,617,10,0,0,388204.06
2025-05-25,W01,P0048,610,7,0,0,383799.8
2025-05-26,W01,P0048,604,6,0,0,380024.72
2025-05-27,W01,P0048,597,7,0,0,375620.45999999996
2025-05-28,W01,P0048,581,16,0,0,365553.57999999996
2025-05-29,W01,P0048,568,13,0,0,357374.24
2025-05-30,W01,P0048,563,5,0,0,354228.33999999997
2025-05-31,W01,P0048,545,18,0,0,342903.1
2025-06-01,W01,P0048,539,6,0,0,339128.01999999996
2025-06-02,W01,P0048,538,1,0,0,338498.83999999997
2025-06-03,W01,P0048,535,3,0,0,336611.3
2025-06-04,W01,P0048,535,0,0,0,336611.3
2025-06-05,W01,P0048,523,12,0,0,329061.13999999996
2025-06-06,W01,P0048,511,12,0,0,321510.98
2025-06-07,W01,P0048,536,15,40,0,337240.48
2025-06-08,W01,P0048,530,6,0,0,333465.39999999997
2025-06-09,W01,P0048,517,13,0,0,325286.06
2025-06-10,W01,P0048,507,10,0,0,318994.25999999995
2025-06-11,W01,P0048,499,8,0,0,313960.81999999995
2025-06-12,W01,P0048,558,14,73,0,351082.43999999994
2025-06-13,W01,P0048,548,10,0,0,344790.63999999996
2025-06-14,W01,P0048,539,9,0,0,339128.01999999996
2025-06-15,W01,P0048,523,16,0,0,329061.13999999996
2025-06-16,W01,P0048,577,11,65,0,363036.86
2025-06-17,W01,P0048,566,11,0,0,356115.87999999995
2025-06-18,W01,P0048,561,5,0,0,352969.98
2025-06-19,W01,P0048,625,16,80,0,393237.49999999994
2025-06-20,W01,P0048,690,13,78,0,434134.19999999995
2025-06-21,W01,P0048,729,8,47,0,458672.22
2025-06-22,W01,P0048,724,5,0,0,455526.31999999995
2025-06-23,W01,P0048,716,8,0,0,450492.87999999995
2025-06-24,W01,P0048,706,10,0,0,444201.07999999996
2025-06-25,W01,P0048,694,12,0,0,436650.92
2025-06-26,W01,P0048,676,18,0,0,425325.68
2025-06-27,W01,P0048,666,10,0,0,419033.87999999995
2025-06-28,W01,P0048,648,18,0,0,407708.63999999996
2025-06-29,W01,P0048,641,7,0,0,403304.37999999995
2025-06-30,W01,P0048,623,18,0,0,391979.13999999996
2025-07-01,W01,P0048,645,8,30,0,405821.1
2025-07-02,W01,P0048,645,0,0,0,405821.1
2025-07-03,W01,P0048,642,3,0,0,403933.55999999994
2025-07-04,W01,P0048,668,2,28,0,420292.24
2025-07-05,W01,P0048,662,6,0,0,416517.16
2025-07-06,W01,P0048,653,9,0,0,410854.54
2025-07-07,W01,P0048,641,12,0,0,403304.37999999995
2025-07-08,W01,P0048,715,8,82,0,449863.69999999995
2025-07-09,W01,P0048,764,6,55,0,480693.51999999996
2025-07-10,W01,P0048,754,10,0,0,474401.72
2025-07-11,W01,P0048,746,8,0,0,469368.27999999997
2025-07-12,W01,P0048,810,15,79,0,509635.8
2025-07-13,W01,P0048,797,13,0,0,501456.45999999996
2025-07-14,W01,P0048,854,0,57,0,537319.72
2025-07-15,W01,P0048,840,14,0,0,528511.2
2025-07-16,W01,P0048,832,8,0,0,523477.75999999995
2025-07-17,W01,P0048,914,12,94,0,575070.5199999999
2025-07-18,W01,P0048,904,10,0,0,568778.72
2025-07-19,W01,P0048,893,11,0,0,561857.74
2025-07-20,W01,P0048,886,7,0,0,557453.48
2025-07-21,W01,P0048,873,13,0,0,549274.14
2025-07-22,W01,P0048,866,7,0,0,544869.88
2025-07-23,W01,P0048,862,4,0,0,542353.1599999999
2025-07-24,W01,P0048,851,11,0,0,535432.1799999999
2025-07-25,W01,P0048,885,15,49,0,556824.2999999999
2025-07-26,W01,P0048,877,8,0,0,551790.86
2025-07-27,W01,P0048,873,4,0,0,549274.14
2025-07-28,W01,P0048,867,6,0,0,545499.0599999999
2025-07-29,W01,P0048,857,10,0,0,539207.26
2025-07-30,W01,P0048,851,6,0,0,535432.1799999999
2025-07-31,W01,P0048,905,16,70,0,569407.8999999999
2025-08-01,W01,P0048,929,5,29,0,584508.22
2025-08-02,W01,P0048,915,14,0,0,575699.7
2025-08-03,W01,P0048,948,9,42,0,596462.6399999999
2025-08-04,W01,P0048,930,18,0,0,585137.3999999999
2025-08-05,W01,P0048,1001,3,74,0,629809.1799999999
2025-08-06,W01,P0048,996,5,0,0,626663.2799999999
2025-08-07,W01,P0048,989,7,0,0,622259.0199999999
2025-08-08,W01,P0048,978,11,0,0,615338.0399999999
2025-08-09,W01,P0048,974,4,0,0,612821.32
2025-08-10,W01,P0048,1018,10,54,0,640505.24
2025-08-11,W01,P0048,1015,3,0,0,638617.7
2025-08-12,W01,P0048,1002,13,0,0,630438.36
2025-08-13,W01,P0048,995,7,0,0,626034.1
2025-08-14,W01,P0048,995,0,0,0,626034.1
2025-08-15,W01,P0048,979,16,0,0,615967.22
2025-08-16,W01,P0048,1066,5,92,0,670705.88
2025-08-17,W01,P0048,1127,6,67,0,709085.86
2025-08-18,W01,P0048,1115,12,0,0,701535.7
2025-08-19,W01,P0048,1102,13,0,0,693356.36
2025-08-20,W01,P0048,1090,12,0,0,685806.2
2025-08-21,W01,P0048,1078,12,0,0,678256.0399999999
2025-08-22,W01,P0048,1068,10,0,0,671964.24
2025-08-23,W01,P0048,1059,9,0,0,666301.62
2025-08-24,W01,P0048,1035,24,0,0,651201.2999999999
2025-08-25,W01,P0048,1027,8,0,0,646167.86
2025-08-26,W01,P0048,1007,20,0,0,633584.2599999999
2025-08-27,W01,P0048,991,16,0,0,623517.38
2025-08-28,W01,P0048,979,12,0,0,615967.22
2025-08-29,W01,P0048,962,17,0,0,605271.1599999999
2025-08-30,W01,P0048,954,8,0,0,600237.72
2025-08-31,W01,P0048,1030,1,77,0,648055.3999999999
2025-09-01,W01,P0048,1022,8,0,0,643021.96
2025-09-02,W01,P0048,1014,8,0,0,637988.5199999999
2025-09-03,W01,P0048,1003,11,0,0,631067.5399999999
2025-09-04,W01,P0048,996,7,0,0,626663.2799999999
2025-09-05,W01,P0048,1046,3,53,0,658122.2799999999
2025-09-06,W01,P0048,1041,5,0,0,654976.38
2025-09-07,W01,P0048,1030,11,0,0,648055.3999999999
2025-09-08,W01,P0048,1108,13,91,0,697131.44
2025-09-09,W01,P0048,1097,11,0,0,690210.46
2025-09-10,W01,P0048,1085,12,0,0,682660.2999999999
2025-09-11,W01,P0048,1078,7,0,0,678256.0399999999
2025-09-12,W01,P0048,1078,0,0,0,678256.0399999999
2025-09-13,W01,P0048,1070,8,0,0,673222.6
2025-09-14,W01,P0048,1060,10,0,0,666930.7999999999
2025-09-15,W01,P0048,1054,6,0,0,663155.72
2025-09-16,W01,P0048,1132,14,92,0,712231.7599999999
2025-09-17,W01,P0048,1158,4,30,0,728590.44
2025-09-18,W01,P0048,1142,16,0,0,718523.5599999999
2025-09-19,W01,P0048,1206,8,72,0,758791.08
2025-09-20,W01,P0048,1197,9,0,0,753128.46
2025-09-21,W01,P0048,1234,6,43,0,776408.12
2025-09-22,W01,P0048,1228,6,0,0,772633.0399999999
2025-09-23,W01,P0048,1209,19,0,0,760678.62
2025-09-24,W01,P0048,1198,11,0,0,753757.6399999999
2025-09-25,W01,P0048,1189,9,0,0,748095.0199999999
2025-09-26,W01,P0048,1177,12,0,0,740544.86
2025-09-27,W01,P0048,1170,7,0,0,736140.6
2025-09-28,W01,P0048,1164,6,0,0,732365.5199999999
2025-09-29,W01,P0048,1193,11,40,0,750611.74
2025-09-30,W01,P0048,1183,10,0,0,744319.94
2025-10-01,W01,P0048,1237,11,65,0,778295.6599999999
2025-10-02,W01,P0048,1223,14,0,0,769487.1399999999
2025-10-03,W01,P0048,1217,6,0,0,765712.0599999999
2025-10-04,W01,P0048,1276,10,69,0,802833.6799999999
2025-10-05,W01,P0048,1265,11,0,0,795912.7
2025-10-06,W01,P0048,1261,4,0,0,793395.98
2025-10-07,W01,P0048,1320,11,70,0,830517.6
2025-10-08,W01,P0048,1308,12,0,0,822967.44
2025-10-09,W01,P0048,1297,11,0,0,816046.46
2025-10-10,W01,P0048,1288,9,0,0,810383.84
2025-10-11,W01,P0048,1282,6,0,0,806608.7599999999
2025-10-12,W01,P0048,1273,9,0,0,800946.1399999999
2025-10-13,W01,P0048,1262,11,0,0,794025.1599999999
2025-10-14,W01,P0048,1242,20,0,0,781441.5599999999
2025-10-15,W01,P0048,1227,15,0,0,772003.86
2025-10-16,W01,P0048,1210,17,0,0,761307.7999999999
2025-10-17,W01,P0048,1197,13,0,0,753128.46
2025-10-18,W01,P0048,1192,5,0,0,749982.5599999999
2025-10-19,W01,P0048,1180,12,0,0,742432.3999999999
2025-10-20,W01,P0048,1171,9,0,0,736769.7799999999
2025-10-21,W01,P0048,1161,10,0,0,730477.98
2025-10-22,W01,P0048,1161,0,0,0,730477.98
2025-10-23,W01,P0048,1154,7,0,0,726073.72
2025-10-24,W01,P0048,1136,18,0,0,714748.48
2025-10-25,W01,P0048,1121,15,0,0,705310.7799999999
2025-10-26,W01,P0048,1107,14,0,0,696502.2599999999
2025-10-27,W01,P0048,1093,14,0,0,687693.74
2025-10-28,W01,P0048,1090,3,0,0,685806.2
2025-10-29,W01,P0048,1084,6,0,0,682031.12
2025-10-30,W01,P0048,1159,8,83,0,729219.62
2025-10-31,W01,P0048,1154,5,0,0,726073.72
2025-11-01,W01,P0048,1140,14,0,0,717265.2
2025-11-02,W01,P0048,1126,14,0,0,708456.6799999999
2025-11-03,W01,P0048,1117,9,0,0,702794.0599999999
2025-11-04,W01,P0048,1159,10,52,0,729219.62
2025-11-05,W01,P0048,1147,12,0,0,721669.46
2025-11-06,W01,P0048,1210,15,78,0,761307.7999999999
2025-11-07,W01,P0048,1226,21,37,0,771374.6799999999
2025-11-08,W01,P0048,1203,23,0,0,756903.5399999999
2025-11-09,W01,P0048,1189,14,0,0,748095.0199999999
2025-11-10,W01,P0048,1182,7,0,0,743690.7599999999
2025-11-11,W01,P0048,1168,14,0,0,734882.24
2025-11-12,W01,P0048,1159,9,0,0,729219.62
2025-11-13,W01,P0048,1141,18,0,0,717894.3799999999
2025-11-14,W01,P0048,1126,15,0,0,708456.6799999999
2025-11-15,W01,P0048,1111,15,0,0,699018.98
2025-11-16,W01,P0048,1100,11,0,0,692098.0
2025-11-17,W01,P0048,1086,14,0,0,683289.48
2025-11-18,W01,P0048,1074,12,0,0,675739.32
2025-11-19,W01,P0048,1061,13,0,0,667559.98
2025-11-20,W01,P0048,1048,13,0,0,659380.6399999999
2025-11-21,W01,P0048,1042,6,0,0,655605.5599999999
2025-11-22,W01,P0048,1022,20,0,0,643021.96
2025-11-23,W01,P0048,1011,11,0,0,636100.98
2025-11-24,W01,P0048,1000,11,0,0,629180.0
2025-11-25,W01,P0048,1055,11,66,0,663784.8999999999
2025-11-26,W01,P0048,1116,15,76,0,702164.8799999999
2025-11-27,W01,P0048,1146,16,46,0,721040.2799999999
2025-11-28,W01,P0048,1133,13,0,0,712860.94
2025-11-29,W01,P0048,1127,6,0,0,709085.86
2025-11-30,W01,P0048,1116,11,0,0,702164.8799999999
2025-12-01,W01,P0048,1169,9,62,0,735511.4199999999
2025-12-02,W01,P0048,1153,16,0,0,725444.5399999999
2025-12-03,W01,P0048,1142,11,0,0,718523.5599999999
2025-12-04,W01,P0048,1230,5,93,0,773891.3999999999
2025-12-05,W01,P0048,1211,19,0,0,761936.98
2025-12-06,W01,P0048,1193,18,0,0,750611.74
2025-12-07,W01,P0048,1187,6,0,0,746836.6599999999
2025-12-08,W01,P0048,1171,16,0,0,736769.7799999999
2025-12-09,W01,P0048,1161,10,0,0,730477.98
2025-12-10,W01,P0048,1214,21,74,0,763824.5199999999
2025-12-11,W01,P0048,1200,14,0,0,755015.9999999999
2025-12-12,W01,P0048,1190,10,0,0,748724.2
2025-12-13,W01,P0048,1176,14,0,0,739915.6799999999
2025-12-14,W01,P0048,1157,19,0,0,727961.2599999999
2025-12-15,W01,P0048,1202,9,54,0,756274.36
2025-12-16,W01,P0048,1187,15,0,0,746836.6599999999
2025-12-17,W01,P0048,1200,11,24,0,755015.9999999999
2025-12-18,W01,P0048,1185,15,0,0,745578.2999999999
2025-12-19,W01,P0048,1171,14,0,0,736769.7799999999
2025-12-20,W01,P0048,1155,16,0,0,726702.8999999999
2025-12-21,W01,P0048,1137,18,0,0,715377.6599999999
2025-12-22,W01,P0048,1117,20,0,0,702794.0599999999
2025-12-23,W01,P0048,1106,11,0,0,695873.08
2025-12-24,W01,P0048,1085,21,0,0,682660.2999999999
2025-12-25,W01,P0048,1066,19,0,0,670705.88
2025-12-26,W01,P0048,1060,6,0,0,666930.7999999999
2025-12-27,W01,P0048,1146,13,99,0,721040.2799999999
2025-12-28,W01,P0048,1135,11,0,0,714119.2999999999
2025-12-29,W01,P0048,1199,12,76,0,754386.82
2025-12-30,W01,P0048,1188,11,0,0,747465.84
2025-12-31,W01,P0048,1212,15,39,0,762566.1599999999
2025-01-01,W01,P0005,81,3,0,0,14136.12
2025-01-02,W01,P0005,80,1,0,0,13961.6
2025-01-03,W01,P0005,78,2,0,0,13612.560000000001
2025-01-04,W01,P0005,68,10,0,0,11867.36
2025-01-05,W01,P0005,52,16,0,0,9075.04
2025-01-06,W01,P0005,40,12,0,0,6980.8
2025-01-07,W01,P0005,25,15,0,0,4363.0
2025-01-08,W01,P0005,20,5,0,0,3490.4
2025-01-09,W01,P0005,7,13,0,0,1221.64
2025-01-10,W01,P0005,0,13,0,1,0.0
2025-01-11,W01,P0005,0,19,0,1,0.0
2025-01-12,W01,P0005,0,12,0,1,0.0
2025-01-13,W01,P0005,0,10,0,1,0.0
2025-01-14,W01,P0005,0,12,0,1,0.0
2025-01-15,W01,P0005,0,13,0,1,0.0
2025-01-16,W01,P0005,95,0,95,0,16579.4
2025-01-17,W01,P0005,143,5,53,0,24956.36
2025-01-18,W01,P0005,131,12,0,0,22862.120000000003
2025-01-19,W01,P0005,181,28,78,0,31588.120000000003
2025-01-20,W01,P0005,195,7,21,0,34031.4
2025-01-21,W01,P0005,267,10,82,0,46596.840000000004
2025-01-22,W01,P0005,264,3,0,0,46073.280000000006
2025-01-23,W01,P0005,252,12,0,0,43979.04
2025-01-24,W01,P0005,252,0,0,0,43979.04
2025-01-25,W01,P0005,234,18,0,0,40837.68
2025-01-26,W01,P0005,225,9,0,0,39267.0
2025-01-27,W01,P0005,211,14,0,0,36823.72
2025-01-28,W01,P0005,242,1,32,0,42233.840000000004
2025-01-29,W01,P0005,233,9,0,0,40663.16
2025-01-30,W01,P0005,224,9,0,0,39092.48
2025-01-31,W01,P0005,211,13,0,0,36823.72
2025-02-01,W01,P0005,201,10,0,0,35078.520000000004
2025-02-02,W01,P0005,226,11,36,0,39441.520000000004
2025-02-03,W01,P0005,216,10,0,0,37696.32
2025-02-04,W01,P0005,211,5,0,0,36823.72
2025-02-05,W01,P0005,199,12,0,0,34729.48
2025-02-06,W01,P0005,185,14,0,0,32286.2
2025-02-07,W01,P0005,174,11,0,0,30366.480000000003
2025-02-08,W01,P0005,162,12,0,0,28272.24
2025-02-09,W01,P0005,152,10,0,0,26527.04
2025-02-10,W01,P0005,148,4,0,0,25828.960000000003
2025-02-11,W01,P0005,222,14,88,0,38743.44
2025-02-12,W01,P0005,217,5,0,0,37870.840000000004
2025-02-13,W01,P0005,265,7,55,0,46247.8
2025-02-14,W01,P0005,246,19,0,0,42931.920000000006
2025-02-15,W01,P0005,338,7,99,0,58987.76
2025-02-16,W01,P0005,325,13,0,0,56719.0
2025-02-17,W01,P0005,376,16,67,0,65619.52
2025-02-18,W01,P0005,358,18,0,0,62478.16
2025-02-19,W01,P0005,343,15,0,0,59860.36
2025-02-20,W01,P0005,334,9,0,0,58289.68
2025-02-21,W01,P0005,323,11,0,0,56369.96000000001
2025-02-22,W01,P0005,350,17,44,0,61082.0
2025-02-23,W01,P0005,348,2,0,0,60732.96000000001
2025-02-24,W01,P0005,325,23,0,0,56719.0
2025-02-25,W01,P0005,387,14,76,0,67539.24
2025-02-26,W01,P0005,461,5,79,0,80453.72
2025-02-27,W01,P0005,451,10,0,0,78708.52
2025-02-28,W01,P0005,441,10,0,0,76963.32
2025-03-01,W01,P0005,439,2,0,0,76614.28
2025-03-02,W01,P0005,422,17,0,0,73647.44
2025-03-03,W01,P0005,416,6,0,0,72600.32
2025-03-04,W01,P0005,411,5,0,0,71727.72
2025-03-05,W01,P0005,397,14,0,0,69284.44
2025-03-06,W01,P0005,390,7,0,0,68062.8
2025-03-07,W01,P0005,378,12,0,0,65968.56
2025-03-08,W01,P0005,463,12,97,0,80802.76000000001
2025-03-09,W01,P0005,456,7,0,0,79581.12000000001
2025-03-10,W01,P0005,511,16,71,0,89179.72
2025-03-11,W01,P0005,498,13,0,0,86910.96
2025-03-12,W01,P0005,493,5,0,0,86038.36
2025-03-13,W01,P0005,478,15,0,0,83420.56
2025-03-14,W01,P0005,470,8,0,0,82024.40000000001
2025-03-15,W01,P0005,464,6,0,0,80977.28
2025-03-16,W01,P0005,490,10,36,0,85514.8
2025-03-17,W01,P0005,566,17,93,0,98778.32
2025-03-18,W01,P0005,552,14,0,0,96335.04000000001
2025-03-19,W01,P0005,542,10,0,0,94589.84000000001
2025-03-20,W01,P0005,536,6,0,0,93542.72
2025-03-21,W01,P0005,520,16,0,0,90750.40000000001
2025-03-22,W01,P0005,518,2,0,0,90401.36
2025-03-23,W01,P0005,514,4,0,0,89703.28
2025-03-24,W01,P0005,503,11,0,0,87783.56000000001
2025-03-25,W01,P0005,494,9,0,0,86212.88
2025-03-26,W01,P0005,483,11,0,0,84293.16
2025-03-27,W01,P0005,470,13,0,0,82024.40000000001
2025-03-28,W01,P0005,457,13,0,0,79755.64
2025-03-29,W01,P0005,441,16,0,0,76963.32
2025-03-30,W01,P0005,432,9,0,0,75392.64
2025-03-31,W01,P0005,424,8,0,0,73996.48000000001
2025-04-01,W01,P0005,447,20,43,0,78010.44
2025-04-02,W01,P0005,432,15,0,0,75392.64
2025-04-03,W01,P0005,415,17,0,0,72425.8
2025-04-04,W01,P0005,408,7,0,0,71204.16
2025-04-05,W01,P0005,397,11,0,0,69284.44
2025-04-06,W01,P0005,427,8,38,0,74520.04000000001
2025-04-07,W01,P0005,415,12,0,0,72425.8
2025-04-08,W01,P0005,401,14,0,0,69982.52
2025-04-09,W01,P0005,390,11,0,0,68062.8
2025-04-10,W01,P0005,399,11,20,0,69633.48000000001
2025-04-11,W01,P0005,413,15,29,0,72076.76000000001
2025-04-12,W01,P0005,404,9,0,0,70506.08
2025-04-13,W01,P0005,389,15,0,0,67888.28
2025-04-14,W01,P0005,374,15,0,0,65270.48
2025-04-15,W01,P0005,388,9,23,0,67713.76000000001
2025-04-16,W01,P0005,380,8,0,0,66317.6
2025-04-17,W01,P0005,369,11,0,0,64397.880000000005
2025-04-18,W01,P0005,368,1,0,0,64223.36
2025-04-19,W01,P0005,439,11,82,0,76614.28
2025-04-20,W01,P0005,425,14,0,0,74171.0
2025-04-21,W01,P0005,408,17,0,0,71204.16
2025-04-22,W01,P0005,400,8,0,0,69808.0
2025-04-23,W01,P0005,458,9,67,0,79930.16
2025-04-24,W01,P0005,448,10,0,0,78184.96
2025-04-25,W01,P0005,534,9,95,0,93193.68000000001
2025-04-26,W01,P0005,523,11,0,0,91273.96
2025-04-27,W01,P0005,508,15,0,0,88656.16
2025-04-28,W01,P0005,557,0,49,0,97207.64
2025-04-29,W01,P0005,643,2,88,0,112216.36
2025-04-30,W01,P0005,638,5,0,0,111343.76000000001
2025-05-01,W01,P0005,638,0,0,0,111343.76000000001
2025-05-02,W01,P0005,625,13,0,0,109075.0
2025-05-03,W01,P0005,613,12,0,0,106980.76000000001
2025-05-04,W01,P0005,602,11,0,0,105061.04000000001
2025-05-05,W01,P0005,596,6,0,0,104013.92000000001
2025-05-06,W01,P0005,576,20,0,0,100523.52
2025-05-07,W01,P0005,592,13,29,0,103315.84000000001
2025-05-08,W01,P0005,674,3,85,0,117626.48000000001
2025-05-09,W01,P0005,702,12,40,0,122513.04000000001
2025-05-10,W01,P0005,694,8,0,0,121116.88
2025-05-11,W01,P0005,691,3,0,0,120593.32
2025-05-12,W01,P0005,684,7,0,0,119371.68000000001
2025-05-13,W01,P0005,676,8,0,0,117975.52
2025-05-14,W01,P0005,658,18,0,0,114834.16
2025-05-15,W01,P0005,745,9,96,0,130017.40000000001
2025-05-16,W01,P0005,737,8,0,0,128621.24
2025-05-17,W01,P0005,729,8,0,0,127225.08
2025-05-18,W01,P0005,783,12,66,0,136649.16
2025-05-19,W01,P0005,769,14,0,0,134205.88
2025-05-20,W01,P0005,766,3,0,0,133682.32
2025-05-21,W01,P0005,755,11,0,0,131762.6
2025-05-22,W01,P0005,750,5,0,0,130890.00000000001
2025-05-23,W01,P0005,736,14,0,0,128446.72
2025-05-24,W01,P0005,808,10,82,0,141012.16
2025-05-25,W01,P0005,794,14,0,0,138568.88
2025-05-26,W01,P0005,784,10,0,0,136823.68000000002
2025-05-27,W01,P0005,776,8,0,0,135427.52000000002
2025-05-28,W01,P0005,825,1,50,0,143979.0
2025-05-29,W01,P0005,819,6,0,0,142931.88
2025-05-30,W01,P0005,809,10,0,0,141186.68000000002
2025-05-31,W01,P0005,800,9,0,0,139616.0
2025-06-01,W01,P0005,796,4,0,0,138917.92
2025-06-02,W01,P0005,784,12,0,0,136823.68000000002
2025-06-03,W01,P0005,853,7,76,0,148865.56
2025-06-04,W01,P0005,841,12,0,0,146771.32
2025-06-05,W01,P0005,830,11,0,0,144851.6
2025-06-06,W01,P0005,816,14,0,0,142408.32
2025-06-07,W01,P0005,870,17,71,0,151832.40000000002
2025-06-08,W01,P0005,902,8,40,0,157417.04
2025-06-09,W01,P0005,890,12,0,0,155322.80000000002
2025-06-10,W01,P0005,876,14,0,0,152879.52000000002
2025-06-11,W01,P0005,950,8,82,0,165794.0
2025-06-12,W01,P0005,936,14,0,0,163350.72
2025-06-13,W01,P0005,924,12,0,0,161256.48
2025-06-14,W01,P0005,912,12,0,0,159162.24000000002
2025-06-15,W01,P0005,908,4,0,0,158464.16
2025-06-16,W01,P0005,898,10,0,0,156718.96000000002
2025-06-17,W01,P0005,944,1,47,0,164746.88
2025-06-18,W01,P0005,933,11,0,0,162827.16
2025-06-19,W01,P0005,917,16,0,0,160034.84
2025-06-20,W01,P0005,977,4,64,0,170506.04
2025-06-21,W01,P0005,1049,7,79,0,183071.48
2025-06-22,W01,P0005,1040,9,0,0,181500.80000000002
2025-06-23,W01,P0005,1070,8,38,0,186736.40000000002
2025-06-24,W01,P0005,1061,9,0,0,185165.72
2025-06-25,W01,P0005,1052,9,0,0,183595.04
2025-06-26,W01,P0005,1040,12,0,0,181500.80000000002
2025-06-27,W01,P0005,1032,8,0,0,180104.64
2025-06-28,W01,P0005,1074,4,46,0,187434.48
2025-06-29,W01,P0005,1068,6,0,0,186387.36000000002
2025-06-30,W01,P0005,1060,8,0,0,184991.2
2025-07-01,W01,P0005,1049,11,0,0,183071.48
2025-07-02,W01,P0005,1114,5,70,0,194415.28
2025-07-03,W01,P0005,1108,6,0,0,193368.16
2025-07-04,W01,P0005,1104,4,0,0,192670.08000000002
2025-07-05,W01,P0005,1092,12,0,0,190575.84000000003
2025-07-06,W01,P0005,1082,10,0,0,188830.64
2025-07-07,W01,P0005,1082,0,0,0,188830.64
2025-07-08,W01,P0005,1155,5,78,0,201570.6
2025-07-09,W01,P0005,1150,5,0,0,200698.0
2025-07-10,W01,P0005,1136,14,0,0,198254.72
2025-07-11,W01,P0005,1129,7,0,0,197033.08000000002
2025-07-12,W01,P0005,1124,5,0,0,196160.48
2025-07-13,W01,P0005,1114,10,0,0,194415.28
2025-07-14,W01,P0005,1099,15,0,0,191797.48
2025-07-15,W01,P0005,1131,0,32,0,197382.12000000002
2025-07-16,W01,P0005,1116,15,0,0,194764.32
2025-07-17,W01,P0005,1108,8,0,0,193368.16
2025-07-18,W01,P0005,1115,13,20,0,194589.80000000002
2025-07-19,W01,P0005,1163,7,55,0,202966.76
2025-07-20,W01,P0005,1159,4,0,0,202268.68000000002
2025-07-21,W01,P0005,1190,0,31,0,207678.80000000002
2025-07-22,W01,P0005,1246,11,67,0,217451.92
2025-07-23,W01,P0005,1310,5,69,0,228621.2
2025-07-24,W01,P0005,1330,9,29,0,232111.6
2025-07-25,W01,P0005,1320,10,0,0,230366.40000000002
2025-07-26,W01,P0005,1313,7,0,0,229144.76
2025-07-27,W01,P0005,1306,7,0,0,227923.12000000002
2025-07-28,W01,P0005,1298,8,0,0,226526.96000000002
2025-07-29,W01,P0005,1290,8,0,0,225130.80000000002
2025-07-30,W01,P0005,1280,10,0,0,223385.6
2025-07-31,W01,P0005,1262,18,0,0,220244.24000000002
2025-08-01,W01,P0005,1280,10,28,0,223385.6
2025-08-02,W01,P0005,1271,9,0,0,221814.92
2025-08-03,W01,P0005,1261,10,0,0,220069.72
2025-08-04,W01,P0005,1254,7,0,0,218848.08000000002
2025-08-05,W01,P0005,1247,7,0,0,217626.44
2025-08-06,W01,P0005,1244,3,0,0,217102.88
2025-08-07,W01,P0005,1236,8,0,0,215706.72
2025-08-08,W01,P0005,1222,14,0,0,213263.44
2025-08-09,W01,P0005,1221,1,0,0,213088.92
2025-08-10,W01,P0005,1206,15,0,0,210471.12000000002
2025-08-11,W01,P0005,1201,5,0,0,209598.52000000002
2025-08-12,W01,P0005,1190,11,0,0,207678.80000000002
2025-08-13,W01,P0005,1179,11,0,0,205759.08000000002
2025-08-14,W01,P0005,1171,8,0,0,204362.92
2025-08-15,W01,P0005,1164,7,0,0,203141.28
2025-08-16,W01,P0005,1231,6,73,0,214834.12000000002
2025-08-17,W01,P0005,1266,11,46,0,220942.32
2025-08-18,W01,P0005,1256,10,0,0,219197.12000000002
2025-08-19,W01,P0005,1250,6,0,0,218150.0
2025-08-20,W01,P0005,1238,12,0,0,216055.76
2025-08-21,W01,P0005,1220,18,0,0,212914.40000000002
2025-08-22,W01,P0005,1265,5,50,0,220767.80000000002
2025-08-23,W01,P0005,1286,15,36,0,224432.72
2025-08-24,W01,P0005,1270,16,0,0,221640.40000000002
2025-08-25,W01,P0005,1267,3,0,0,221116.84000000003
2025-08-26,W01,P0005,1255,12,0,0,219022.6
2025-08-27,W01,P0005,1285,5,35,0,224258.2
2025-08-28,W01,P0005,1271,14,0,0,221814.92
2025-08-29,W01,P0005,1247,24,0,0,217626.44
2025-08-30,W01,P0005,1243,4,0,0,216928.36000000002
2025-08-31,W01,P0005,1230,13,0,0,214659.6
2025-09-01,W01,P0005,1242,12,24,0,216753.84000000003
2025-09-02,W01,P0005,1238,4,0,0,216055.76
2025-09-03,W01,P0005,1291,6,59,0,225305.32
2025-09-04,W01,P0005,1289,2,0,0,224956.28
2025-09-05,W01,P0005,1289,0,0,0,224956.28
2025-09-06,W01,P0005,1361,5,77,0,237521.72
2025-09-07,W01,P0005,1355,6,0,0,236474.6
2025-09-08,W01,P0005,1346,9,0,0,234903.92
2025-09-09,W01,P0005,1344,2,0,0,234554.88
2025-09-10,W01,P0005,1329,15,0,0,231937.08000000002
2025-09-11,W01,P0005,1323,6,0,0,230889.96000000002
